lr.cell.name,lr.gene.name,obs.xy.diff,null.diff.sd,pvalue,stage,adj.p,Welch.t.stat,Welch.t.sd,Welch.t.p,adj.t.p,Ligand_s1,Ligand_s2,Ligand_s3,Ligand_s4,Ligand_s5,Ligand_s6,Ligand_s7,Ligand_s8,Ligand_s9,Ligand_s10,Ligand_s11,Ligand_s12,Ligand_s13,Ligand_s14,Ligand_s15,Ligand_s16,Ligand_s17,Ligand_s18,Ligand_s19,Ligand_s20,Receptor_s1,Receptor_s2,Receptor_s3,Receptor_s4,Receptor_s5,Receptor_s6,Receptor_s7,Receptor_s8,Receptor_s9,Receptor_s10,Receptor_s11,Receptor_s12,Receptor_s13,Receptor_s14,Receptor_s15,Receptor_s16,Receptor_s17,Receptor_s18,Receptor_s19,Receptor_s20,TX1.sd.limma.ligand,TX2.sd.limma.ligand,TX1.sd.limma.receptor,TX2.sd.limma.receptor
Macrophages-Macrophages,FN1-NT5E,40.7769,6.9788,2.34E-07,2,0.000126796,6.5433,6.2319,4.00E-06,0.002646344,11.79678991,9.442892427,10.89597924,9.977756376,12.18009896,8.980597165,12.93529371,0,11.10489297,13.63437878,14.14660208,13.7691524,12.70682691,13.42991302,12.08897544,13.31336485,12.96825208,10.86137503,12.93410917,13.55414444,2.246119967,2.347124295,2.846210084,0,2.147848736,1.045576046,1.253272008,0,1.000475066,4.406570802,5.687487911,4.739291673,6.041447527,4.477417401,3.777890864,1.686501237,4.240095546,3.807154288,4.048039767,4.666804764,2.627443962,2.627443962,1.071584337,1.071584337
AT2-Smooth Muscle Cells,TGFB1-ITGB1,16.6804,2.6009,2.53E-07,2,0.000135947,6.3151,2.6413,1.80E-05,0.007031714,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,7.066561694,5.557897617,5.6549709,5.373821292,5.852375295,5.528112707,5.519615958,7.730570116,6.407513136,5.669479958,5.587257779,4.618362113,5.735174168,5.323396086,6.419184468,5.36324482,5.845612279,5.321361992,5.089203954,5.23668918,0.928638806,0.928638806,0.640785583,0.640785583
Myofibroblasts-Macrophages,INHBA-ACVR1B,18.2758,2.8519,2.52E-07,2,0.000135947,6.1996,2.9479,9.00E-06,0.004520388,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,6.245667726,6.57025159,6.292571976,6.294384567,5.615984329,6.392435078,6.166942458,4.717178805,6.28634002,6.729066113,6.214826651,5.512659354,5.83937177,6.877851843,5.863601642,5.738421715,6.181669819,6.217986777,4.603633561,5.496779196,1.013929088,1.013929088,0.593690961,0.593690961
SCGB3A2+-Myofibroblasts,TNC-ITGB1,15.7113,2.0879,2.71E-07,2,0.000145072,7.5475,2.0817,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,5.290990784,6.661817602,6.533542308,5.76045255,5.802865351,5.40876205,5.733743359,5.941359916,5.210200902,6.298954353,6.5852556,6.242044071,6.761448463,6.270364466,6.528308487,6.274566456,6.155399379,5.835690961,6.951482658,5.980549874,0.744289271,0.744289271,0.413199547,0.413199547
AT2-AT2,TGFB1-ITGAV,14.5015,2.3776,2.72E-07,2,0.000145147,4.8779,2.9729,0.000124,0.01994617,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,3.869819998,4.091916877,5.387684617,3.760609643,3.82030488,3.289758926,4.57016791,5.114846638,5.419065155,6.650002626,4.043309053,4.724181031,4.635014509,4.670964409,5.117501113,4.490236029,3.494735294,3.280465063,4.347664739,4.042492524,0.928638806,0.928638806,0.837669302,0.837669302
SCGB3A2+-Macrophages,TNC-SDC1,7.1197,1.1934,2.78E-07,2,0.000147197,6.1318,1.1611,3.50E-05,0.009855664,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,1.522068928,1.015799117,1.34923619,2.823224255,2.975140296,1.645416129,1.253272008,0,2.808169226,1.594954632,3.359633254,3.720089879,2.586174214,3.685430447,3.397492786,1.236280597,2.946997532,2.087297615,3.13272059,2.497684044,0.744289271,0.744289271,0.894342132,0.894342132
SCGB3A2+-T Cells,TNC-ITGB1,13.6218,2.1707,2.81E-07,2,0.000148172,7.6301,1.7853,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,5.976248571,0,5.829187848,5.628610552,4.511749235,4.776865616,4.65913659,6.355247654,4.545093058,6.07872879,5.3941618,5.597753424,6.093956884,4.800202687,5.907559534,5.155430565,5.187624575,5.482974309,6.027277218,5.171016169,0.744289271,0.744289271,1.288647174,1.288647174
AT2-Macrophages,HSPG2-ITGB1,13.7834,2.3163,3.04E-07,2,0.000159885,5.5754,2.4722,2.70E-05,0.00885996,5.056165485,4.677486328,4.523838968,4.888253268,4.785371133,4.318729891,3.873132535,4.15589159,3.900011742,5.349463615,6.089856385,5.439146687,4.888339221,5.777241361,5.342656764,5.955591779,5.587433419,5.450651904,6.212136016,4.477846688,9.982842693,9.666199035,10.38448942,10.08658669,9.930135269,9.848711793,9.777268696,10.24741066,9.224950062,10.83911736,11.20208896,10.21724495,10.49009646,9.822139654,10.62959693,10.3674518,10.58325939,10.55043468,10.72711254,10.49831048,0.470697385,0.470697385,0.341334943,0.341334943
Myofibroblasts-Ciliated,WNT5A-FZD6,15.7933,2.6079,3.12E-07,2,0.00016353,6.3601,2.4832,2.70E-05,0.00885996,0,0,0,0,1.024640866,0.858667205,0,0,0,3.416887203,2.106022044,1.933012385,3.946382885,3.653590527,2.761004887,2.444119947,4.024849869,2.581983654,0,1.985204697,5.814012275,6.875164531,6.802767452,6.084476213,6.436549914,6.163115543,6.687640999,5.505661676,6.066993982,6.563372905,6.598178591,6.191526986,7.017120091,6.2244902,6.623709456,6.607630953,6.344891893,6.465775877,6.162722268,6.478441766,0.89852251,0.89852251,0.356371263,0.356371263
Macrophages-Macrophages,CCL7-CCR5,44.4641,7.1699,3.24E-07,2,0.000168722,6.0338,7.3691,4.90E-05,0.011963681,0,0,2.993669672,2.013895186,0,3.438793335,2.677367689,0,1.000475066,7.234030982,10.33746622,8.58980956,9.70431748,6.960747787,7.996273364,4.504268251,7.935745262,9.084858382,0,9.710118506,5.788914332,4.888335711,6.731298631,4.632456808,6.439483812,4.460595815,3.059046688,6.994547242,3.170769455,7.381194364,6.720272101,6.806809134,7.517145831,6.746580575,6.440281301,4.003440795,6.26796307,6.91387182,6.558428159,7.666603623,2.374568886,2.374568886,1.202157851,1.202157851
SCGB3A2+-Ciliated,TNC-ITGA2,15.5016,2.3923,3.36E-07,2,0.000174364,7.2456,2.1394,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,0,6.182385545,5.615166338,6.30804391,5.925999339,5.948489214,4.64496179,3.982850016,6.28273507,6.537655027,6.9171254,6.135732827,6.557391612,6.634696184,6.194937093,5.88812972,6.000120759,6.43061104,6.162722268,6.295213807,0.744289271,0.744289271,1.35633073,1.35633073
Smooth Muscle Cells-cDCs,B2M-CD1A,30.893,5.3942,3.39E-07,2,0.00017534,5.3727,5.75,0.00028,0.030818784,6.182672832,7.042062921,7.852855751,7.133186978,8.810225377,8.46126584,8.022269667,7.216098102,6.575548568,8.439429485,9.692272672,7.786708539,8.209282754,8.402088215,8.981940679,8.317690954,8.329587041,8.03966406,8.138778585,7.300202299,2.039108584,2.163648862,5.89092039,0,3.576746802,0,1.914343737,3.869517893,0,4.97987205,4.335846143,6.174406593,7.265079172,6.427783407,5.41376215,6.849844021,5.386128395,5.432279413,4.681355302,5.998548965,0.730345157,0.730345157,1.494952529,1.494952529
Endothelial Cells-Endothelial Cells,CFH-SELL,13.3285,2.4178,3.50E-07,2,0.000180365,5.1258,2.6003,7.60E-05,0.015407216,5.878880675,2.815291716,5.124486253,3.353169831,2.616070093,4.402137749,2.991235711,1.875923406,1.99183002,5.911223543,7.187283184,5.418787503,5.661426059,5.060997384,5.412136934,5.256827619,4.62975987,6.555450229,5.015104736,5.921415587,0,1.446424985,3.101974499,1.342830909,2.616070093,2.727141344,1.888842472,2.664648791,1.99183002,1.71201112,4.386725917,2.315806745,4.337536099,3.936243521,3.059669943,3.739871393,2.794775528,4.574409823,4.059043452,3.250249761,1.064548237,1.064548237,0.926950729,0.926950729
Ciliated-SCGB3A2+,TIMP1-CD63,18.5567,3.0831,3.57E-07,2,0.000183279,6.0578,3.0633,1.50E-05,0.006235895,4.279446794,6.500335136,5.991610776,5.285668387,5.74005159,5.994044945,4.955310823,4.936489693,4.727370888,6.119140192,8.609276954,7.208916469,7.201639644,6.96292079,7.351082034,7.664148415,7.004891712,6.238261291,6.621834682,6.645950268,6.562201934,6.968623994,7.46604398,5.409219568,7.659533845,6.992203319,7.346861693,6.06900634,8.496224984,7.772508948,8.154191648,8.167203953,7.90909925,7.701256566,7.852432046,8.129914656,8.101693775,7.896251495,7.587148683,8.289509206,0.697562765,0.697562765,0.620494044,0.620494044
AT2-Endothelial Cells,TGFB1-CD109,18.0591,2.875,3.83E-07,2,0.000192292,5.638,3.2031,0.000178,0.024391748,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,6.376854283,7.410080204,7.42996764,7.510212599,6.955808723,6.901088198,7.571650864,7.745702374,7.625775999,6.25008382,5.647687476,6.332289012,6.691574019,6.33673563,5.492715575,6.587569929,7.02981928,6.555450229,6.790234813,5.869829529,0.928638806,0.928638806,0.460468923,0.460468923
AT2-Fibroblasts,TNC-ITGB1,17.4432,2.9758,3.83E-07,2,0.000192292,5.78,3.0178,3.30E-05,0.009577394,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,4.079645241,3.096082382,5.137339588,4.048515984,3.517269294,4.183512835,3.44828969,4.531923066,4.441282187,4.097954216,4.284468271,2.584349745,4.497197011,4.183946731,4.588297467,4.219166183,3.475072473,5.155003165,3.853105714,0,1.091172797,1.091172797,1.108888042,1.108888042
Endothelial Cells-AT2,CTHRC1-FZD6,16.9462,2.9759,3.82E-07,2,0.000192292,6.7732,2.5019,2.00E-06,0.001619145,0,2.626662545,3.629810726,2.026081536,0,1.522963546,2.031951555,0,0.673992699,5.674567565,6.157440792,6.6217784,5.944720353,4.753865845,6.626987755,4.90912537,3.571505451,4.167719489,4.059043452,5.971220597,3.758636372,3.638733535,3.762768952,3.479448975,3.78681885,3.623345311,3.336577138,0,0,5.349463615,2.623523142,3.777756439,4.327529514,4.36312569,4.775362069,4.566309799,3.698727499,3.616818452,4.005199444,3.656347567,1.168566627,1.168566627,1.184112894,1.184112894
Myofibroblasts-Macrophages,INHBA-ACVR1,19.2698,3.063,3.83E-07,2,0.000192292,6.9275,2.7816,2.00E-06,0.001619145,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,5.116717079,5.388220669,5.470459316,5.690562252,4.994805181,5.595637102,5.561307991,0,5.358478818,6.28155558,5.21788736,6.384423852,5.913121376,6.027621017,7.170586211,5.694455635,5.940233184,6.015481078,5.573654555,6.045900039,1.013929088,1.013929088,1.24815924,1.24815924
Myofibroblasts-Macrophages,INHBA-ACVR2A,12.4054,2.0858,3.84E-07,2,0.000192292,5.4817,2.263,4.70E-05,0.011613624,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,4.30160684,3.729473495,5.310859972,3.875210236,4.432290555,3.838183327,4.204458728,4.717178805,3.460295259,4.968678432,3.359633254,4.31788193,5.393736756,4.08380817,4.724320542,3.681824989,3.992249835,3.510764805,3.13272059,4.375252693,1.013929088,1.013929088,0.637642106,0.637642106
AT2-SCGB3A2+,TGFB1-ITGB6,15.1221,2.6135,4.08E-07,2,0.000203392,6.2578,2.4165,9.00E-06,0.004520388,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,2.940802334,3.478008025,4.65818011,3.507634572,4.213968111,3.768820793,0,4.526394633,0,5.273178815,3.39808484,4.53516714,4.15746954,4.912934396,5.082054045,4.228189198,3.774982861,3.410702549,4.840793241,3.588773803,0.928638806,0.928638806,1.282482408,1.282482408
AT2-Ciliated,LGALS3BP-VANGL1,8.4631,1.6346,4.29E-07,2,0.00021272,4.6205,1.8316,0.000238,0.028825876,6.315372595,6.5210967,7.566885808,6.867304052,7.432753952,6.835866499,6.926026127,6.093877789,7.614717876,7.491600645,7.235664044,7.922425727,7.932167436,7.300442442,7.861767326,7.610423052,6.947361426,6.925352148,7.01832659,7.631889243,5.241815035,4.800082376,5.48672227,5.211994263,5.644329048,4.705676503,5.427389631,5.505661676,5.23611058,6.186887254,5.6129933,6.615285427,6.09755171,5.373558829,5.950697306,5.829854257,5.898933415,6.035665549,6.162722268,6.344771369,0.45679236,0.45679236,0.32587804,0.32587804
SCGB3A2+-AT2,MMP7-CD44,35.4406,5.9768,4.60E-07,2,0.000227401,5.6372,6.2869,0.000242,0.028911951,6.83961315,4.019153082,6.52254922,3.507634572,2.219683814,2.3813768,6.355696932,0,5.014015947,6.596145512,9.230163155,8.255077859,8.279349388,8.900677502,7.936346737,8.470204389,8.012020036,9.941529839,8.092525218,9.238287621,7.576612623,7.941350613,7.96194484,6.995984027,8.045338483,6.783913398,7.551455742,6.671782396,6.98137142,8.22535612,7.463737491,7.947414172,8.597402723,8.166655354,8.438578285,7.855290299,6.754956737,7.185564362,8.121498021,7.71394726,1.658253103,1.658253103,0.539302416,0.539302416
AT2-T Cells,TIMP1-CD63,21.9595,3.881,4.82E-07,2,0.000236496,5.081,4.3218,0.000129,0.020403721,3.214818032,2.147115086,6.526086888,3.720762875,4.793824241,3.941710576,2.968375119,0,0,6.650002626,6.553446046,6.903036759,6.272605758,7.159369899,7.478745115,7.590736111,6.572352514,5.545643362,5.594680297,8.117248303,3.835526659,5.490381913,5.029332481,4.84296184,5.016832262,4.532492894,4.938223889,4.516472303,4.545093058,4.141383184,5.289883108,5.597753424,5.395225234,4.216292497,7.06407027,5.391238829,5.157656251,5.59245788,5.121049611,6.175171526,1.512919437,1.512919437,0.670794464,0.670794464
Macrophages-Endothelial Cells,FYN-THY1,16.799,2.8491,4.91E-07,2,0.000239938,5.7373,2.928,4.50E-05,0.011441064,5.264556124,4.351799983,5.162889586,5.207818263,4.18255911,4.528693247,4.032130962,6.26510449,3.000831263,5.440880914,5.733890301,6.184211284,5.761648068,5.80288027,6.082450095,4.390169937,4.980677505,5.941128553,5.316665995,5.994241141,2.242456675,0,0,0,0,0,0,0,0.673992699,5.135148232,4.190846451,3.899746491,3.433609969,2.464253966,3.059669943,2.904794903,3.4460863,1.973168105,0,5.216844485,0.730748622,0.730748622,1.193970536,1.193970536
SCGB3A2+-Ciliated,TNC-ITGB6,9.5744,1.5507,5.29E-07,2,0.000256061,7.0181,1.3642,2.00E-06,0.001619145,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,0,5.202115135,3.641773634,3.037917112,3.746042439,2.795651752,2.808342106,3.982850016,3.697388212,3.844759783,2.805853057,3.893627179,2.892662939,3.775316873,4.323050527,4.599963189,3.532249277,3.40720394,4.870688871,3.87995339,0.744289271,0.744289271,1.042108148,1.042108148
SCGB3A2+-Ciliated,TNC-EGFR,12.9328,2.1499,5.95E-07,2,0.00028591,6.2059,2.0839,9.00E-06,0.004520388,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,0,6.350101621,5.147547147,5.31612656,4.934196714,5.802497643,5.782490431,3.982850016,4.640682489,5.527197774,5.207748426,5.503372089,5.878666398,5.992527234,4.973836525,5.303448225,4.686301827,5.079025462,5.530149307,4.930899692,0.744289271,0.744289271,1.273747032,1.273747032
SCGB3A2+-cDCs,CCL2-CCR5,5.2268,0.9316,5.99E-07,2,0.000286728,4.7226,1.1068,0.000556,0.04265192,0,1.821970756,0,0,0,0,0,0,0,2.756016879,5.200956391,3.341318756,3.59372572,3.960045544,2.985606635,1.998329946,1.705202795,2.123852382,3.646573314,3.992307739,1.026189827,1.454298628,1.25642814,0,0,1.534590598,1.253814769,0,0,2.07604227,1.704032386,1.349562313,2.46465905,2.397897369,0,0.966790266,1.282314102,1.067346256,2.695911128,1.770984974,0.859262487,0.859262487,0.743839684,0.743839684
Myofibroblasts-Endothelial Cells,CALM1-INSR,16.2476,2.8412,6.21E-07,2,0.000295981,5.5898,2.9067,2.70E-05,0.00885996,4.888184344,5.780894359,6.006170206,5.625607946,5.966936741,5.590213181,5.378898564,3.710410853,3.701148928,6.412607483,7.618733381,6.679010002,6.803633137,5.880762259,6.088156787,6.715920648,6.329939842,6.133466624,6.152843761,6.48825229,3.368775909,3.131578695,3.143849679,3.555251534,3.493334195,3.374210243,1.347545699,1.875923406,2.798014016,5.225689563,6.074588713,3.452473523,4.337536099,5.726879514,7.195085707,3.772859129,4.234017569,4.425194488,5.015104736,4.172376153,0.689479844,0.689479844,0.963573259,0.963573259
AT2-Endothelial Cells,TIMP1-CD63,34.2259,6.0149,6.29E-07,2,0.000297493,5.2235,6.5523,0.000292,0.031464151,3.214818032,2.147115086,6.526086888,3.720762875,4.793824241,3.941710576,2.968375119,0,0,6.650002626,6.553446046,6.903036759,6.272605758,7.159369899,7.478745115,7.590736111,6.572352514,5.545643362,5.594680297,8.117248303,8.710759691,8.929376461,8.177510355,9.089889682,9.103270007,9.032851203,9.133805438,8.150045046,8.729240019,8.876183679,9.949784182,8.847229208,8.407115429,8.790104318,9.634279882,9.086847366,8.907184708,8.852323168,8.617320239,8.975569834,1.512919437,1.512919437,0.410047079,0.410047079
Myofibroblasts-Endothelial Cells,INHBA-ACVR1B,11.9286,1.9549,6.28E-07,2,0.000297493,6.1495,1.9398,9.00E-06,0.004520388,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,3.081347008,3.504863483,3.969577147,3.963160782,2.616070093,3.43795884,3.413448869,4.645775541,3.817685968,3.336952896,1.870201198,3.899746491,3.899457673,4.537018972,4.362295635,3.772859129,3.4460863,3.289669413,4.059043452,4.333383242,1.013929088,1.013929088,0.66591925,0.66591925
SCGB3A2+-T Cells,HP-ITGB2,26.6185,4.3859,6.35E-07,2,0.000299249,8.9579,2.9715,4.00E-06,0.002646344,0,0,0,0,0,0,0,0,0,5.38578341,7.210493595,3.569900896,3.908629331,4.337356473,6.711615298,3.339759501,6.978920017,7.384242004,1.724524922,3.534867625,6.252306759,5.490381913,6.259545723,6.480469886,5.954937676,5.767727915,5.914501595,6.590450529,0,5.099917364,4.428066266,4.627240858,6.637404902,5.433326012,4.931395312,5.960844781,5.494714955,6.028855294,6.10017138,6.075339438,1.412707106,1.412707106,1.450527883,1.450527883
Ciliated-Macrophages,TIMP1-CD63,26.9437,4.3542,6.41E-07,2,0.000300087,5.5325,4.87,3.10E-05,0.009349767,4.279446794,6.500335136,5.991610776,5.285668387,5.74005159,5.994044945,4.955310823,4.936489693,4.727370888,6.119140192,8.609276954,7.208916469,7.201639644,6.96292079,7.351082034,7.664148415,7.004891712,6.238261291,6.621834682,6.645950268,12.30896214,12.41701409,12.26461659,12.69423108,13.24666259,12.70606152,12.86950942,12.84633208,12.58497276,12.89013377,14.6704544,13.22681215,12.8526562,13.27839982,14.10026382,13.30686895,13.27543584,13.60331757,12.97784642,13.60924317,0.697562765,0.697562765,0.450706891,0.450706891
Myofibroblasts-Ciliated,INHBA-ACVR2B,13.7974,2.3048,6.40E-07,2,0.000300087,7.8078,1.7671,0,0,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,0,3.315141528,3.054276767,3.973015502,3.497413357,3.356898739,2.808342106,0,4.230025659,4.395857173,4.246267467,4.140392197,4.222850827,3.8565685,4.787735055,4.318488256,4.169396619,4.018944998,3.919176674,4.261707414,1.013929088,1.013929088,1.060180776,1.060180776
Endothelial Cells-Endothelial Cells,CTHRC1-FZD6,22.1256,3.7917,6.68E-07,2,0.000311512,5.1027,4.336,9.10E-05,0.017044148,0,2.626662545,3.629810726,2.026081536,0,1.522963546,2.031951555,0,0.673992699,5.674567565,6.157440792,6.6217784,5.944720353,4.753865845,6.626987755,4.90912537,3.571505451,4.167719489,4.059043452,5.971220597,5.188013361,5.00251071,5.880341127,5.272168592,4.990259032,5.367611018,5.080092814,4.645775541,5.53158928,5.737469286,5.569160612,6.22126528,6.726723907,5.945375205,6.308704209,5.746458408,6.114807217,5.648515333,0,5.702985062,1.168566627,1.168566627,1.37020017,1.37020017
AT2-Ciliated,SLPI-CD4,-13.7238,2.3404,6.79E-07,2,0.000315297,-6.1219,2.2417,2.40E-05,0.008249497,12.68603613,13.25327094,12.43316696,13.17775407,12.0867985,14.07951016,13.74639151,13.25016729,12.90607994,11.04224164,11.53347241,11.9136733,11.58968167,11.84624189,11.07109487,11.6276747,11.37620827,10.69875771,11.57214132,12.3623672,7.669709758,6.350101621,7.072624278,6.903734969,6.995774792,6.982682644,6.920005372,6.90071484,6.519785913,6.754109889,6.598178591,6.841399317,6.09755171,6.623132414,6.359891543,6.734818557,6.787797872,6.981327123,6.740956531,6.787081764,0.531812956,0.531812956,0.301760871,0.301760871
Endothelial Cells-Macrophages,FN1-NT5E,24.2333,3.7386,6.89E-07,2,0.000318587,5.9366,4.082,1.30E-05,0.005632799,7.351760306,7.110225855,7.699350621,6.588895999,6.894913379,7.086551928,5.998875323,2.664648791,5.415615645,6.926439732,8.867585006,8.783524462,7.595231913,6.920228181,7.706702201,7.866488005,6.44491269,9.011304689,7.437563715,9.282201617,2.246119967,2.347124295,2.846210084,0,2.147848736,1.045576046,1.253272008,0,1.000475066,4.406570802,5.687487911,4.739291673,6.041447527,4.477417401,3.777890864,1.686501237,4.240095546,3.807154288,4.048039767,4.666804764,1.233953311,1.233953311,1.071584337,1.071584337
