"lr.cell.name","lr.gene.name","obs.xy.diff","null.diff.sd","pvalue","stage","adj.p","Welch.t.stat","Welch.t.sd","Welch.t.p","adj.t.p","limma.Lg.p","limma.Rg.p","limma.Lg.logFC","limma.Rg.logFC","adj.limma.Lg.p","adj.limma.Rg.p"
"DC-Macrophages","CCL19-CCRL2",34.6893,5.6626,0.000000674705,2,0.000020139382,9.4201,3.6825,0.000708,0.038192548193,0.00080058749,0.291492975598,6.7696,0.4207,0.043032918596,0.780828641737
"DC-Macrophages","CCL2-CCR1",59.6163,9.8566,0.000000157761,2,0.00000523226,4.6912,12.708,0.103423,0.325959516228,0.003160742093,0.000074521777,6.7444,3.4919,0.097324566355,0.010241478298
"DC-Macrophages","CCL2-CCR2",30.9868,5.3344,0.000003747797,2,0.000098418138,9.4713,3.2716,0.000319,0.024893814815,0.003160742093,0.00027776453,6.7444,3.1207,0.097324566355,0.023173304744
"DC-Macrophages","CCL2-CCR5",35.8942,6.1529,0.000001487226,2,0.000041813931,7.6233,4.7085,0.024173,0.193529880867,0.003160742093,0.00015498814,6.7444,3.4105,0.097324566355,0.016101526324
"DC-Macrophages","CCL5-CCR5",20.8154,3.8569,0.000000540215,2,0.000016440069,4.6571,4.4697,0.031376,0.209783639687,0.235626820321,0.00015498814,1.1133,3.4105,0.706572200201,0.016101526324
"DC-Macrophages","CCL8-CCR1",47.0357,8.853,0.000009323751,2,0.000225501308,6.1158,7.6909,0.001764,0.062932984064,0.004050705397,0.000074521777,5.748,3.4919,0.110744301182,0.010241478298
"DC-Macrophages","CCL8-CCR2",22.5271,4.5148,0.000048949198,2,0.001014060916,6.8215,3.3024,0.001967,0.066880258065,0.004050705397,0.00027776453,5.748,3.1207,0.110744301182,0.023173304744
"DC-Macrophages","CCL8-CCR5",26.6705,5.1831,0.000019853113,2,0.000446963328,7.9288,3.3637,0.000566,0.034303813875,0.004050705397,0.00015498814,5.748,3.4105,0.110744301182,0.016101526324
"DC-Macrophages","CD14-TLR6",17.8213,3.0162,0.00000016508,2,0.000005459834,5.0029,3.5622,0.024363,0.194058072699,0.046091061952,0.000910218808,0.9797,2.0653,0.398558516648,0.046235220381
"DC-Macrophages","CD36-TLR4",11.9444,2.8702,0.000546326043,2,0.008357324012,1.7929,6.6621,0.321637,0.533870742215,0.026509721914,0.00641666417,1.4077,0.9709,0.301532016433,0.142670465306
"DC-Macrophages","CD36-TLR6",14.265,2.4018,0.00000261528,2,0.000070486617,10.7045,1.3326,0.000333,0.025672845494,0.026509721914,0.000910218808,1.4077,2.0653,0.301532016433,0.046235220381
"DC-Macrophages","CXCL2-CXCR2",-7.2987,1.1574,0.000046546913,2,0.000968213633,-2.6224,2.7832,0.228069,0.441554700341,0.006031031136,0.006558816477,-2.0496,-1.8532,0.1379923575,0.144554107868
"DC-Macrophages","CXCL3-CXCR2",-10.413,1.6197,0.000000083274,2,0.00000285708,-7.6,1.3701,0.05854,0.28055181429,0.003728919455,0.006558816477,-3.5877,-1.8532,0.10556691054,0.144554107868
"DC-Macrophages","GAS6-MERTK",26.9552,4.762,0.000000346008,2,0.000010900317,5.8586,4.601,0.007065,0.12703877259,0.964748775729,0.000121631883,-0.033,5.0578,0.982695024855,0.013755547936
"DC-Macrophages","GNAI2-ADORA1",-14.4603,3.213,0.000264625046,2,0.004539561553,-4.3725,3.3071,0.032057,0.211658927742,0.811421742629,0.003319135096,0.1048,-1.9851,0.927466437094,0.099752016345
"DC-Macrophages","GNAI2-CCR5",25.468,3.4825,0.000000020737,2,0.000000772923,4.6691,5.4546,0.108508,0.331001827219,0.811421742629,0.00015498814,0.1048,3.4105,0.927466437094,0.016101526324
"DC-Macrophages","GNAI2-EDNRB",27.5186,5.4254,0.000156704189,2,0.002866694252,7.6258,3.6086,0.001228,0.050466632302,0.811421742629,0.002093679502,0.1048,3.6986,0.927466437094,0.076115561211
"DC-Macrophages","GNAI2-S1PR1",15.0877,2.3658,0.000000200587,2,0.000006579511,11.7834,1.2804,0.000278,0.022943967742,0.811421742629,0.000377316015,0.1048,2.0364,0.927466437094,0.027038697771
"DC-Macrophages","GNAS-ADORA1",-15.3591,3.1525,0.000213687029,2,0.003748313267,-4.126,3.7225,0.062696,0.291073475635,0.273879627084,0.003319135096,-0.4667,-1.9851,0.757649031313,0.099752016345
"DC-Macrophages","GNAS-PTGIR",14.5922,2.5342,0.000001544012,2,0.000043173275,9.3588,1.5592,0.000472,0.031483366853,0.273879627084,0.000589910649,-0.4667,2.0574,0.757649031313,0.035700302217
"DC-Macrophages","HGF-ST14",12.8859,2.4363,0.00000879131,2,0.00021421492,6.5738,1.9602,0.002143,0.069781924545,0.006802329516,0.000074857803,1.8403,3.2284,0.146586187601,0.010265675966
"DC-Macrophages","HLA-A-LILRB1",21.6934,4.7718,0.000295123229,2,0.004976684427,6.4886,3.3433,0.001683,0.060830854692,0.226219605281,0.003532500109,0.4468,1.7578,0.6939991032,0.10251411318
"DC-Macrophages","HLA-A-LILRB2",41.9066,6.3896,0.000000000005,2,0.000000000271,4.5747,9.1606,0.117828,0.342888453667,0.226219605281,0.000487153195,0.4468,3.6187,0.6939991032,0.031682549845
"DC-Macrophages","HLA-B-LILRB2",41.5965,7.5429,0.000000886875,2,0.000025953411,3.6956,11.2556,0.13021,0.358729542269,0.924857648701,0.000487153195,-0.0571,3.6187,0.964716523514,0.031682549845
"DC-Macrophages","HLA-C-LILRB2",39.8529,6.7994,0.000000265794,2,0.000008515631,4.7421,8.404,0.104062,0.326746750241,0.855277991994,0.000487153195,-0.0886,3.6187,0.938415532448,0.031682549845
"DC-Macrophages","HRAS-TLR2",13.1555,2.8599,0.000249175165,2,0.004299231809,9.2937,1.4155,0.000402,0.028456992095,0.954953024989,0.000788538528,0.0191,3.19,0.97816074016,0.042761308368
"DC-Macrophages","HSP90B1-TLR1",20.655,4.5099,0.000460482009,2,0.007259685335,3.4436,5.9981,0.072259,0.302226600465,0.045662313123,0.002805229703,1.7665,1.4485,0.396883047818,0.090471477239
"DC-Macrophages","HSP90B1-TLR2",36.7934,6.2181,0.000000034505,2,0.000001247159,6.0643,6.0673,0.008119,0.136276692127,0.045662313123,0.000788538528,1.7665,3.19,0.396883047818,0.042761308368
"DC-Macrophages","ICAM1-IL2RA",20.4205,2.7355,0,2,0,14.2783,1.4302,0.000036,0.010656892562,0.874643575659,0.000027609549,-0.1018,3.4579,0.944829114725,0.005520146637
"DC-Macrophages","IL15-IL2RA",13.4043,2.0524,0.000000007662,2,0.00000029994,9.1475,1.4654,0.000655,0.036887384615,0.569112292049,0.000027609549,-0.3239,3.4579,0.901706714664,0.005520146637
"DC-Macrophages","IL16-CCR5",16.2408,2.3933,0.000000001982,2,0.000000083423,3.6574,4.4405,0.146493,0.378888928226,0.029904213361,0.00015498814,-0.6954,3.4105,0.320754986452,0.016101526324
"DC-Macrophages","IL16-KCNJ15",15.3838,2.3948,0.000000068494,2,0.000002391215,7.3571,2.091,0.00625,0.119205937167,0.029904213361,0.000347369243,-0.6954,3.1385,0.320754986452,0.025793211594
"DC-Macrophages","INHBA-ACVR2B",-7.6682,1.4556,0.000053733167,2,0.001102330074,-2.5346,3.0254,0.224958,0.438876394444,0.003342125976,0.113727630273,-4.7279,-0.4991,0.099974818965,0.53439181178
"DC-Macrophages","IRAK4-TLR6",10.9039,1.827,0.000004813248,2,0.000123676994,4.6285,2.3558,0.091335,0.311390415723,0.051735467189,0.000910218808,0.5533,2.0653,0.416845364586,0.046235220381
"DC-Macrophages","LY86-CD180",14.5663,2.9407,0.000019809255,2,0.000446256418,5.7515,2.5326,0.003579,0.088485281379,0.313824145225,0.001067140559,-0.2921,2.4024,0.808261837493,0.051109942083
"DC-Macrophages","MTMR4-SMAD3",5.5878,1.0256,0.000001989443,2,0.000054731074,6.8075,0.8208,0.011785,0.161843232211,0.236246922141,0.000735598067,-0.3222,1.5869,0.707324253333,0.040821717358
"DC-Macrophages","NECTIN2-CD226",8.769,1.0217,0,2,0,11.5839,0.757,0.009229,0.144418327217,0.967078910455,0.000006658768,-0.0216,1.5076,0.983911938263,0.002335280903
"DC-Macrophages","PIGF-FLT1",9.8191,1.9575,0.000041560852,2,0.000876718585,3.997,2.4566,0.071193,0.302226600465,0.35630134203,0.002892762908,0.2216,2.0839,0.843829570897,0.092137010937
"DC-Macrophages","PLTP-ABCA1",18.8598,4.0088,0.000142022292,2,0.002623567033,3.9422,4.784,0.119632,0.345321831574,0.01824586352,0.00638189879,1.3317,3.1793,0.247698674227,0.142305554211
"DC-Macrophages","POMC-GPR84",13.0137,2.3217,0.000002581684,2,0.000069686013,5.075,2.5643,0.065775,0.299364005718,0.011839127812,0.000618009133,1.4914,3.109,0.195507943927,0.036766955231
"DC-Macrophages","PSAP-SORT1",-18.742,4.3873,0.000492785473,2,0.007671048613,-5.3614,3.4957,0.003835,0.091442117764,0.397891039674,0.003284287816,-0.379,-1.6968,0.857921015294,0.099240804563
"DC-Macrophages","QDPR-DYSF",21.8314,3.7473,0.000000599799,2,0.000018023658,7.8493,2.7813,0.000581,0.034800734114,0.360748511491,0.000047121193,0.6521,4.8865,0.844012777562,0.007800333714
"DC-Macrophages","RNASE2-TLR2",28.5891,3.4058,0,2,0,8.3951,3.4054,0.001086,0.04749625641,0.000213876415,0.000788538528,3.4507,3.19,0.019679543163,0.042761308368
"DC-Macrophages","RPS27A-SMAD3",16.4987,2.7186,0.000000493614,2,0.000015124688,6.3936,2.5805,0.014656,0.178875475996,0.005237608141,0.000735598067,-0.5645,1.5869,0.127642708074,0.040821717358
"DC-Macrophages","S100A8-TLR4",19.6838,4.3409,0.000478233968,2,0.007499939799,3.7528,5.245,0.084784,0.305846645619,0.016110661719,0.00641666417,2.3449,0.9709,0.231469490434,0.142670465306
"DC-Macrophages","SELPLG-SELL",26.532,5.873,0.000211954228,2,0.003727043934,7.4831,3.5456,0.000995,0.045973871134,0.185746770949,0.001272283882,-0.7305,4.3866,0.652156181145,0.056693929221
"DC-Macrophages","SEMA4D-CD72",9.6216,2.1331,0.000281948728,2,0.004779517978,13.1653,0.7308,0.000065,0.012318703704,0.263723629621,0.001595034069,0.5046,1.806,0.74376689818,0.064769686188
"DC-Macrophages","SEMA7A-PLXNC1",11.1557,1.9427,0.000005246247,2,0.000133842821,3.7192,2.9995,0.153625,0.386235268829,0.755948493231,0.000040575817,-0.1194,3.7649,0.920702084094,0.007253859788
"DC-Macrophages","TGFB1-SMAD3",10.3746,1.8233,0.000000313582,2,0.000009948799,6.4302,1.6134,0.017168,0.184626177382,0.273847630367,0.000735598067,-0.5117,1.5869,0.757593171824,0.040821717358
"DC-Macrophages","TGM2-ITGA9",7.1179,1.0131,0.000000000406,2,0.000000018597,18.1385,0.3924,0.000012,0.007285220339,0.357617966394,0.000091004358,0.4975,1.4808,0.843829570897,0.011608095679
"DC-Macrophages","TNFSF10-TNFRSF10A",15.3732,3.2833,0.000314597005,2,0.00525830617,5.9232,2.5954,0.001982,0.066916097928,0.020322654434,0.008386817024,2.1414,1.2067,0.261723246766,0.16161589046
"DC-Macrophages","TNFSF10-TNFRSF10B",11.5244,2.7704,0.000540367171,2,0.008292807069,6.3892,1.8037,0.002832,0.079491813626,0.020322654434,0.002667993078,2.1414,0.4719,0.261723246766,0.087875100978
"DC-Macrophages","TNFSF10-TNFRSF10C",11.4994,1.4186,0,2,0,7.6978,1.4938,0.012001,0.162525666667,0.020322654434,0.000042080878,2.1414,1.2695,0.261723246766,0.007358936474
"DC-Macrophages","TNFSF10-TNFRSF10D",11.5196,1.8724,0.00000010333,2,0.000003488386,8.3502,1.3796,0.005843,0.11474255318,0.020322654434,0.000107538079,2.1414,0.9849,0.261723246766,0.01288840359
"DC-Macrophages","TNFSF13-FAS",16.1099,3.3374,0.000180920828,2,0.003240201569,4.0124,4.015,0.149978,0.38274970468,0.251517119921,0.000613661577,-0.6418,2.5632,0.725730742001,0.036568703044
"DC-Macrophages","UBA52-ACVR1",6.2655,1.096,0.00000251216,2,0.000067963036,10.4389,0.6002,0.000359,0.026789627083,0.047623306687,0.00066359492,-0.2412,0.7037,0.404925165002,0.038094087822
"DC-Macrophages","UBA52-SMAD3",15.2817,2.4408,0.000001017507,2,0.000029457019,6.4277,2.3775,0.010692,0.153682483146,0.047623306687,0.000735598067,-0.2412,1.5869,0.404925165002,0.040821717358
"DC-Macrophages","UBB-SMAD3",13.7902,2.3447,0.000001062015,2,0.000030677674,6.3933,2.157,0.00501,0.104882051432,0.314405168709,0.000735598067,-0.4312,1.5869,0.808946701617,0.040821717358
"DC-Macrophages","UBC-SMAD3",15.2985,2.495,0.000001425888,2,0.000040279087,6.2911,2.4318,0.006741,0.124306493567,0.626406692725,0.000735598067,0.1274,1.5869,0.904841801957,0.040821717358
"DC-Macrophages","VASP-CXCR2",-15.462,3.4036,0.000313659799,2,0.005247538692,-3.3307,4.6422,0.138844,0.369384767677,0.042160739342,0.006558816477,-1.3129,-1.8532,0.380797593784,0.144554107868
"DC-Macrophages","VCAN-SELL",28.924,5.811,0.000016873725,2,0.000387187672,11.3579,2.5466,0.000108,0.014994,0.081577308547,0.001272283882,1.2214,4.3866,0.490499426073,0.056693929221
"DC-Macrophages","VCAN-TLR2",24.3825,4.6828,0.000010116561,2,0.000242709376,18.2403,1.3367,0.00001,0.007285220339,0.081577308547,0.000788538528,1.2214,3.19,0.490499426073,0.042761308368
"DC-Macrophages","TYROBP-TREM1",-22.0295,5.1937,0.000431276092,2,0.006874890227,-4.0343,5.4605,0.047038,0.252076279396,0.138947792703,0.006180776768,-0.3002,-1.7949,0.575291907734,0.139774194012
"DC-Macrophages","FADD-FAS",12.6692,2.5104,0.00004231635,2,0.000891370176,7.6052,1.6659,0.003589,0.088597099242,0.442481056101,0.000613661577,0.3448,2.5632,0.889838478083,0.036568703044
"DC-Macrophages","LILRB4-LAIR1",23.4919,2.0079,0,2,0,8.6671,2.7105,0.053635,0.268317327514,0.000081283933,0.000188847015,2.4492,0.801,0.010868254571,0.018235834155
"DC-Macrophages","HLA-F-LILRB2",21.932,4.5813,0.000059684199,2,0.001212608238,3.6697,5.9765,0.106629,0.329010318519,0.921540462807,0.000487153195,-0.0471,3.6187,0.963458300087,0.031682549845
"DC-Macrophages","CD52-SIGLEC10",29.7206,6.7169,0.000389480356,2,0.006301172932,8.466,3.5106,0.006301,0.119732370822,0.013874120624,0.000488517374,-2.313,4.5776,0.213661457609,0.031733604077
"DC-Prolif.T","B2M-CD247",75.7714,7.9314,0,2,0,7.0398,10.7633,0.054431,0.270435436633,0.245084072436,0.000101529888,0.4914,5.7585,0.717663382303,0.012364587224
"DC-Prolif.T","B2M-CD3D",81.5489,7.607,0,2,0,10.709,7.615,0.00287,0.080090614486,0.245084072436,0.000047412549,0.4914,6.1179,0.717663382303,0.007832467717
"DC-Prolif.T","B2M-CD3G",64.0518,8.781,0.000000000001,2,0.000000000058,10.7688,5.9479,0.00013,0.016168298611,0.245084072436,0.000373016618,0.4914,4.7635,0.717663382303,0.026853639987
"DC-Prolif.T","BTLA-CD247",22.124,3.6848,0.000000594993,2,0.000017894252,8.3928,2.6361,0.000551,0.033969481928,0.050255969052,0.000101529888,1.4374,5.7585,0.414682818949,0.012364587224
"DC-Prolif.T","CALM1-FAS",26.23,3.2565,0.000000000005,2,0.000000000271,6.2142,4.221,0.056542,0.275407878162,0.364082175312,0.000166500099,0.3097,2.6105,0.844617959569,0.016908058723
"DC-Prolif.T","CALM1-SELL",51.9022,8.3567,0.000000101191,2,0.000003422626,5.1996,9.982,0.052653,0.266514212661,0.364082175312,0.001202838052,0.3097,5.2484,0.844617959569,0.054955458148
"DC-Prolif.T","CALM2-SELL",43.8422,7.298,0.000000556797,2,0.00001690162,4.9685,8.8241,0.057913,0.279228125858,0.574685992566,0.001202838052,-0.1244,5.2484,0.901706714664,0.054955458148
"DC-Prolif.T","CALM3-SELL",37.6243,6.0213,0.000000078973,2,0.00000272128,5.7467,6.5471,0.015507,0.184227274627,0.045414324246,0.001202838052,0.8282,5.2484,0.395772777913,0.054955458148
"DC-Prolif.T","CCL19-CXCR3",45.4117,7.0836,0.000000001732,2,0.000000073505,9.1997,4.9362,0.000776,0.0404005,0.00080058749,0.000182685804,6.7696,5.9562,0.043032918596,0.017886626289
"DC-Prolif.T","CCL2-CCR1",45.3752,7.9367,0.0000002919,2,0.000009302105,3.6914,12.292,0.13916,0.36980280733,0.003160742093,0.004540790937,6.7444,1.739,0.097324566355,0.117842980973
"DC-Prolif.T","CCL2-CCR2",40.8129,6.8265,0.000000569734,2,0.000017235897,8.5431,4.7773,0.002484,0.075465984733,0.003160742093,0.000216723642,6.7444,4.0741,0.097324566355,0.019870307151
"DC-Prolif.T","CCL2-CCR5",43.7741,9.6574,0.000156029486,2,0.002855809994,5.3125,8.2399,0.017601,0.184626177382,0.003160742093,0.005187848626,6.7444,4.1162,0.097324566355,0.126948759473
"DC-Prolif.T","CCL5-CXCR3",35.678,6.2789,0.000001982081,2,0.000054570453,6.6227,5.3872,0.003022,0.08212823824,0.235626820321,0.000182685804,1.1133,5.9562,0.706572200201,0.017886626289
"DC-Prolif.T","CCL7-CCR2",21.0661,5.0337,0.000358104751,2,0.005859732333,4.7734,4.4132,0.00831,0.138365867565,0.015562985168,0.000216723642,4.0538,4.0741,0.227444974749,0.019870307151
"DC-Prolif.T","CCL8-CCR1",36.8246,7.2061,0.000107046486,2,0.002046050204,5.555,6.629,0.003246,0.085050516058,0.004050705397,0.004540790937,5.748,1.739,0.110744301182,0.117842980973
"DC-Prolif.T","CCL8-CCR2",30.1277,5.7998,0.000025835721,2,0.000567040252,6.5929,4.5697,0.001945,0.066477056298,0.004050705397,0.000216723642,5.748,4.0741,0.110744301182,0.019870307151
"DC-Prolif.T","CCL8-CCR5",33.0441,7.657,0.000331126676,2,0.00548595116,5.8167,5.6809,0.002433,0.074804830043,0.004050705397,0.005187848626,5.748,4.1162,0.110744301182,0.126948759473
"DC-Prolif.T","CD14-ITGA4",21.2288,4.444,0.000096951387,2,0.001866040694,5.7033,3.7222,0.003088,0.083164715789,0.046091061952,0.007152673133,0.9797,2.1323,0.398558516648,0.149540880629
"DC-Prolif.T","CD274-PDCD1",24.3718,4.0087,0.000000695836,2,0.000020649668,7.8419,3.1079,0.001428,0.055296791351,0.131347790223,0.000027227594,1.3715,5.4802,0.560829984874,0.005477910174
"DC-Prolif.T","CD48-CD2",50.6782,10.1343,0.000040350273,2,0.000853695469,4.4408,11.4119,0.127986,0.355672778933,0.150555619986,0.002788537316,1.1381,6.2608,0.595665284523,0.09009158353
"DC-Prolif.T","CD58-CD2",35.1543,8.0734,0.000306870516,2,0.005153209101,2.2612,15.5466,0.262374,0.47546161621,0.025340914541,0.002788537316,-1.0147,6.2608,0.294217361383,0.09009158353
"DC-Prolif.T","CD80-CD28",28.1576,3.8208,0.000000000242,2,0.000000011287,9.874,2.8517,0.00059,0.034825650897,0.447950742988,0.000092074147,-0.4326,5.3955,0.893987517492,0.011668184913
"DC-Prolif.T","CD80-CTLA4",32.7061,4.9529,0.000000000019,2,0.000000000976,6.1866,5.2867,0.011865,0.162114444317,0.447950742988,0.00009147672,-0.4326,6.362,0.893987517492,0.01163268626
"DC-Prolif.T","CD86-CD28",38.1128,3.9075,0,2,0,12.8444,2.9673,0.000212,0.020345192,0.309004420179,0.000092074147,0.356,5.3955,0.803276995898,0.011668184913
"DC-Prolif.T","CD86-CTLA4",44.8635,4.8191,0,2,0,7.8652,5.704,0.015119,0.181910467249,0.309004420179,0.00009147672,0.356,6.362,0.803276995898,0.01163268626
"DC-Prolif.T","COL6A3-ITGA2",11.5407,2.2903,0.000011103127,2,0.000264606059,5.8894,1.9596,0.004156,0.095425489744,0.116026624191,0.001843308974,0.8653,2.8346,0.537151462691,0.070586305683
"DC-Prolif.T","CXCL10-CXCR3",54.0386,10.619,0.00004969847,2,0.001026022765,6.3433,8.519,0.002831,0.079491813626,0.220612847882,0.000182685804,2.1442,5.9562,0.686288704894,0.017886626289
"DC-Prolif.T","CXCL13-CXCR3",45.9591,5.6275,0,2,0,11.8836,3.8674,0.000287,0.023205537246,0.000120036293,0.000182685804,6.8455,5.9562,0.01364724408,0.017886626289
"DC-Prolif.T","CXCL16-CXCR6",45.2906,6.0922,0.000000000004,2,0.000000000221,18.4631,2.453,0.000051,0.011489113208,0.039533516302,0.000094189886,-1.5768,6.6663,0.368151383856,0.011829862648
"DC-Prolif.T","CXCL2-CXCR2",-6.6141,1.2841,0.000066894315,2,0.001338596351,-5.2584,1.2578,0.065236,0.297866146845,0.006031031136,0.019452711469,-2.0496,-1.8611,0.1379923575,0.255859267486
"DC-Prolif.T","CXCL3-CXCR2",-9.5476,1.8262,0.000127199817,2,0.00238918209,-9.7027,0.984,0.003788,0.090939927614,0.003728919455,0.019452711469,-3.5877,-1.8611,0.10556691054,0.255859267486
"DC-Prolif.T","CXCL9-CXCR3",40.563,9.0891,0.000310047034,2,0.005194375449,5.6707,7.153,0.004468,0.098425148831,0.293879284463,0.000182685804,1.5927,5.9562,0.784014030726,0.017886626289
"DC-Prolif.T","DUSP18-ITGA2",10.7626,2.2403,0.00010446645,2,0.002001007365,7.5445,1.4265,0.001653,0.060355562691,0.909441574668,0.001843308974,0.0498,2.8346,0.958352580149,0.070586305683
"DC-Prolif.T","GNAI2-CCR5",30.4788,7.2301,0.000619208363,2,0.009307353904,3.1966,9.5347,0.156724,0.390246573236,0.811421742629,0.005187848626,0.1048,4.1162,0.927466437094,0.126948759473
"DC-Prolif.T","GNAI2-CXCR3",44.2083,5.8801,0.000000000051,2,0.000000002513,7.5396,5.8635,0.061435,0.287674706021,0.811421742629,0.000182685804,0.1048,5.9562,0.927466437094,0.017886626289
"DC-Prolif.T","GNAI2-F2R",29.2417,3.5266,0.000000000179,2,0.000000008414,5.7557,5.0805,0.083828,0.304883242184,0.811421742629,0.00009819406,0.1048,3.9198,0.927466437094,0.012135285983
"DC-Prolif.T","HBEGF-CD9",-23.4949,4.6429,0.000069118427,2,0.001377714489,-5.896,3.9849,0.006813,0.124707927988,0.106779566094,0.001737305845,-1.3889,-4.0988,0.52584978746,0.068278885772
"DC-Prolif.T","HLA-A-CD3D",67.4485,6.5028,0,2,0,11.3521,5.9415,0.014186,0.175812830221,0.226219605281,0.000047412549,0.4468,6.1179,0.6939991032,0.007832467717
"DC-Prolif.T","HLA-A-CD3G",53.0747,7.2189,0.000000005332,2,0.00000021268,13.3088,3.988,0.000052,0.01149745679,0.226219605281,0.000373016618,0.4468,4.7635,0.6939991032,0.026853639987
"DC-Prolif.T","HLA-B-CD3D",69.6285,7.8564,0,2,0,9.7915,7.1112,0.002458,0.075216841161,0.924857648701,0.000047412549,-0.0571,6.1179,0.964716523514,0.007832467717
"DC-Prolif.T","HLA-B-CD3G",54.4083,8.0124,0.00000000259,2,0.00000010725,9.4755,5.742,0.000251,0.021855661017,0.924857648701,0.000373016618,-0.0571,4.7635,0.964716523514,0.026853639987
"DC-Prolif.T","HLA-C-CD3D",65.7779,7.0368,0,2,0,9.2174,7.1363,0.017302,0.184626177382,0.855277991994,0.000047412549,-0.0886,6.1179,0.938415532448,0.007832467717
"DC-Prolif.T","HLA-C-CD3G",51.6497,7.4605,0.000000014326,2,0.000000543963,11.7569,4.3931,0.000219,0.020697522427,0.855277991994,0.000373016618,-0.0886,4.7635,0.938415532448,0.026853639987
"DC-Prolif.T","ICAM1-IL2RA",32.0386,4.4197,0.000000000167,2,0.000000007892,7.799,4.108,0.044676,0.245535948773,0.874643575659,0.000064665464,-0.1018,5.2767,0.944829114725,0.009426152469
"DC-Prolif.T","IL15-IL2RA",19.7187,3.4517,0.00000244407,2,0.000066321321,4.5005,4.3815,0.052062,0.265047369513,0.569112292049,0.000064665464,-0.3239,5.2767,0.901706714664,0.009426152469
"DC-Prolif.T","IL15-IL2RB",22.8678,3.1572,0.00000000001,2,0.000000000528,13.805,1.6565,0.00016,0.0179095,0.569112292049,0.000012941948,-0.3239,5.9805,0.901706714664,0.003423206996
"DC-Prolif.T","IL18-IL18R1",18.2349,3.8443,0.000212888533,2,0.003740784322,3.9365,4.6322,0.151816,0.384820416389,0.031806722839,0.001321452054,-1.3902,3.633,0.330036393464,0.05802951221
"DC-Prolif.T","INHBA-ACVR1B",-14.442,3.3581,0.000569090042,2,0.008659403659,-12.3784,1.1667,0.000091,0.013970896266,0.003342125976,0.119866583756,-4.7279,-1.3915,0.099974818965,0.54271493024
